case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource,EventOrigin,case:ApplicationType,case:LoanGoal,case:RequestedAmount
2,O_Create Offer,2016-05-17 09:30:08.062839,complete,User_71,Offer,New credit,Existing loan takeover,6000
2,O_Created,2016-05-17 09:30:08.151839,complete,User_104,Offer,New credit,Existing loan takeover,6000
2,O_Cancelled,2016-05-17 09:30:08.152839,complete,User_102,Offer,New credit,Existing loan takeover,6000
2,O_Cancelled,2016-05-17 09:30:08.153839,complete,User_75,Offer,New credit,Existing loan takeover,6000
2,O_Create Offer,2016-05-17 09:30:08.616839,complete,User_63,Offer,New credit,Existing loan takeover,6000
2,O_Created,2016-05-17 09:30:08.705839,complete,User_97,Offer,New credit,Existing loan takeover,6000
2,O_Sent (mail and online),2016-05-17 09:30:08.706839,complete,User_22,Offer,New credit,Existing loan takeover,6000
2,A_Complete,2016-05-17 09:30:10.252839,complete,User_11,Application,New credit,Existing loan takeover,6000
2,W_Call after offers,2016-05-17 09:30:11.062455,start,User_28,Workflow,New credit,Existing loan takeover,6000
1,W_Complete application,2016-05-17 09:32:31.149755,complete,User_31,Workflow,New credit,Existing loan takeover,10000
1,A_Accepted,2016-05-17 09:32:32.173755,complete,User_77,Application,New credit,Existing loan takeover,10000
1,O_Create Offer,2016-05-17 09:32:32.636755,complete,User_104,Offer,New credit,Existing loan takeover,10000
1,O_Created,2016-05-17 09:32:32.725755,complete,User_11,Offer,New credit,Existing loan takeover,10000
1,O_Cancelled,2016-05-17 09:32:32.726755,complete,User_29,Offer,New credit,Existing loan takeover,10000
1,O_Create Offer,2016-05-17 09:32:33.189755,complete,User_6,Offer,New credit,Existing loan takeover,10000
1,O_Created,2016-05-17 09:32:33.278755,complete,User_5,Offer,New credit,Existing loan takeover,10000
1,O_Cancelled,2016-05-17 09:32:33.279755,complete,User_1,Offer,New credit,Existing loan takeover,10000
1,O_Create Offer,2016-05-17 09:32:33.742755,complete,User_67,Offer,New credit,Existing loan takeover,10000
1,O_Created,2016-05-17 09:32:33.831755,complete,User_31,Offer,New credit,Existing loan takeover,10000
1,O_Cancelled,2016-05-17 09:32:33.832755,complete,User_106,Offer,New credit,Existing loan takeover,10000
1,O_Create Offer,2016-05-17 09:32:34.295755,complete,User_2,Offer,New credit,Existing loan takeover,10000
1,O_Created,2016-05-17 09:32:34.384755,complete,User_69,Offer,New credit,Existing loan takeover,10000
1,O_Sent (mail and online),2016-05-17 09:32:34.385755,complete,User_36,Offer,New credit,Existing loan takeover,10000
1,A_Complete,2016-05-17 09:32:35.931755,complete,User_104,Application,New credit,Existing loan takeover,10000
1,W_Call after offers,2016-05-17 09:32:36.186291,start,User_102,Workflow,New credit,Existing loan takeover,10000
2,W_Call after offers,2016-05-17 09:32:42.796960,complete,User_28,Workflow,New credit,Existing loan takeover,6000
2,O_Create Offer,2016-05-17 09:32:43.259960,complete,User_2,Offer,New credit,Existing loan takeover,6000
2,O_Created,2016-05-17 09:32:43.348960,complete,User_86,Offer,New credit,Existing loan takeover,6000
2,O_Cancelled,2016-05-17 09:32:43.349960,complete,User_124,Offer,New credit,Existing loan takeover,6000
2,O_Create Offer,2016-05-17 09:32:43.812960,complete,User_96,Offer,New credit,Existing loan takeover,6000
2,O_Created,2016-05-17 09:32:43.901960,complete,User_69,Offer,New credit,Existing loan takeover,6000
2,O_Cancelled,2016-05-17 09:32:43.902960,complete,User_29,Offer,New credit,Existing loan takeover,6000
2,O_Create Offer,2016-05-17 09:32:44.365960,complete,User_63,Offer,New credit,Existing loan takeover,6000
2,O_Created,2016-05-17 09:32:44.454960,complete,User_62,Offer,New credit,Existing loan takeover,6000
2,O_Sent (mail and online),2016-05-17 09:32:44.455960,complete,User_62,Offer,New credit,Existing loan takeover,6000
2,A_Complete,2016-05-17 09:32:46.001960,complete,User_77,Application,New credit,Existing loan takeover,6000
2,W_Call after offers,2016-05-17 09:32:46.790760,start,User_17,Workflow,New credit,Existing loan takeover,6000
2,W_Call after offers,2016-05-17 09:34:59.056893,complete,User_17,Workflow,New credit,Existing loan takeover,6000
2,A_Validating,2016-05-17 09:35:00.210893,complete,User_114,Application,New credit,Existing loan takeover,6000
2,W_Validate application,2016-05-17 09:35:00.437846,start,User_101,Workflow,New credit,Existing loan takeover,6000
1,W_Call after offers,2016-05-17 09:36:32.317421,complete,User_102,Workflow,New credit,Existing loan takeover,10000
1,O_Cancelled,2016-05-17 09:36:32.318421,complete,User_99,Offer,New credit,Existing loan takeover,10000
1,A_Cancelled,2016-05-17 09:36:32.334421,complete,User_1,Application,New credit,Existing loan takeover,10000
1,O_Cancelled,2016-05-17 09:36:32.335421,complete,User_109,Offer,New credit,Existing loan takeover,10000
1,O_Cancelled,2016-05-17 09:36:32.336421,complete,User_124,Offer,New credit,Existing loan takeover,10000
1,O_Create Offer,2016-05-17 09:36:32.799421,complete,User_40,Offer,New credit,Existing loan takeover,10000
1,O_Created,2016-05-17 09:36:32.888421,complete,User_67,Offer,New credit,Existing loan takeover,10000
1,O_Cancelled,2016-05-17 09:36:32.889421,complete,User_83,Offer,New credit,Existing loan takeover,10000
5,A_Create Application,2016-05-17 09:37:44.460278,complete,User_4,Application,New credit,"Other, see explanation",35000
5,A_Submitted,2016-05-17 09:37:44.558278,complete,User_1,Application,New credit,"Other, see explanation",35000
5,W_Handle leads,2016-05-17 09:37:45.546104,start,User_96,Workflow,New credit,"Other, see explanation",35000
3,W_Complete application,2016-05-17 09:38:17.307034,complete,User_43,Workflow,New credit,Car,20000
3,A_Accepted,2016-05-17 09:38:18.331034,complete,User_66,Application,New credit,Car,20000
3,O_Create Offer,2016-05-17 09:38:18.794034,complete,User_66,Offer,New credit,Car,20000
3,O_Created,2016-05-17 09:38:18.883034,complete,User_66,Offer,New credit,Car,20000
3,O_Cancelled,2016-05-17 09:38:18.884034,complete,User_83,Offer,New credit,Car,20000
3,O_Cancelled,2016-05-17 09:38:18.885034,complete,User_99,Offer,New credit,Car,20000
3,O_Create Offer,2016-05-17 09:38:19.348034,complete,User_40,Offer,New credit,Car,20000
3,O_Created,2016-05-17 09:38:19.437034,complete,User_97,Offer,New credit,Car,20000
3,O_Cancelled,2016-05-17 09:38:19.438034,complete,User_106,Offer,New credit,Car,20000
3,O_Create Offer,2016-05-17 09:38:19.901034,complete,User_59,Offer,New credit,Car,20000
3,O_Created,2016-05-17 09:38:19.990034,complete,User_40,Offer,New credit,Car,20000
3,O_Sent (mail and online),2016-05-17 09:38:19.991034,complete,User_37,Offer,New credit,Car,20000
3,A_Complete,2016-05-17 09:38:21.537034,complete,User_77,Application,New credit,Car,20000
3,W_Call after offers,2016-05-17 09:38:22.430908,start,User_77,Workflow,New credit,Car,20000
6,A_Create Application,2016-05-17 09:39:31.025712,complete,User_5,Application,New credit,Car,10500
6,A_Submitted,2016-05-17 09:39:31.123712,complete,User_1,Application,New credit,Car,10500
6,W_Handle leads,2016-05-17 09:39:31.195961,start,User_37,Workflow,New credit,Car,10500
7,A_Create Application,2016-05-17 09:39:59.351800,complete,User_16,Application,New credit,Existing loan takeover,3000
7,A_Submitted,2016-05-17 09:39:59.449800,complete,User_1,Application,New credit,Existing loan takeover,3000
7,W_Handle leads,2016-05-17 09:40:00.311229,start,User_3,Workflow,New credit,Existing loan takeover,3000
5,W_Handle leads,2016-05-17 09:40:29.926066,complete,User_96,Workflow,New credit,"Other, see explanation",35000
5,A_Concept,2016-05-17 09:40:29.930066,complete,User_36,Application,New credit,"Other, see explanation",35000
5,W_Complete application,2016-05-17 09:40:30.103807,start,User_49,Workflow,New credit,"Other, see explanation",35000
7,W_Handle leads,2016-05-17 09:41:10.461439,complete,User_3,Workflow,New credit,Existing loan takeover,3000
7,A_Concept,2016-05-17 09:41:10.465439,complete,User_11,Application,New credit,Existing loan takeover,3000
7,W_Complete application,2016-05-17 09:41:10.724003,start,User_59,Workflow,New credit,Existing loan takeover,3000
6,W_Handle leads,2016-05-17 09:41:22.650099,complete,User_37,Workflow,New credit,Car,10500
6,A_Concept,2016-05-17 09:41:22.654099,complete,User_86,Application,New credit,Car,10500
6,W_Complete application,2016-05-17 09:41:22.844482,start,User_25,Workflow,New credit,Car,10500
8,A_Create Application,2016-05-17 09:42:48.827706,complete,User_67,Application,Limit raise,Home improvement,20500
8,A_Submitted,2016-05-17 09:42:48.925706,complete,User_1,Application,Limit raise,Home improvement,20500
8,W_Handle leads,2016-05-17 09:42:49.590887,start,User_63,Workflow,Limit raise,Home improvement,20500
9,A_Create Application,2016-05-17 09:42:55.361986,complete,User_3,Application,New credit,Car,10000
9,A_Submitted,2016-05-17 09:42:55.459986,complete,User_1,Application,New credit,Car,10000
9,W_Handle leads,2016-05-17 09:42:56.241849,start,User_65,Workflow,New credit,Car,10000
10,A_Create Application,2016-05-17 09:44:10.949688,complete,User_62,Application,New credit,Remaining debt home,7000
10,A_Submitted,2016-05-17 09:44:11.047688,complete,User_1,Application,New credit,Remaining debt home,7000
10,W_Handle leads,2016-05-17 09:44:11.631434,start,User_67,Workflow,New credit,Remaining debt home,7000
4,W_Complete application,2016-05-17 09:44:31.816336,complete,User_45,Workflow,New credit,Car,40500
4,A_Accepted,2016-05-17 09:44:32.840336,complete,User_4,Application,New credit,Car,40500
4,O_Create Offer,2016-05-17 09:44:33.303336,complete,User_17,Offer,New credit,Car,40500
4,O_Created,2016-05-17 09:44:33.392336,complete,User_5,Offer,New credit,Car,40500
4,O_Sent (mail and online),2016-05-17 09:44:33.393336,complete,User_37,Offer,New credit,Car,40500
4,A_Complete,2016-05-17 09:44:34.939336,complete,User_40,Application,New credit,Car,40500
4,W_Call after offers,2016-05-17 09:44:35.238932,start,User_29,Workflow,New credit,Car,40500
3,W_Call after offers,2016-05-17 09:44:39.448046,complete,User_77,Workflow,New credit,Car,20000
3,A_Cancelled,2016-05-17 09:44:39.464046,complete,User_1,Application,New credit,Car,20000
3,O_Cancelled,2016-05-17 09:44:39.465046,complete,User_107,Offer,New credit,Car,20000
3,O_Cancelled,2016-05-17 09:44:39.466046,complete,User_136,Offer,New credit,Car,20000
8,W_Handle leads,2016-05-17 09:44:46.167010,complete,User_63,Workflow,Limit raise,Home improvement,20500
8,A_Concept,2016-05-17 09:44:46.171010,complete,User_62,Application,Limit raise,Home improvement,20500
8,W_Complete application,2016-05-17 09:44:46.860884,start,User_11,Workflow,Limit raise,Home improvement,20500
9,W_Handle leads,2016-05-17 09:45:41.390828,complete,User_65,Workflow,New credit,Car,10000
9,A_Concept,2016-05-17 09:45:41.394828,complete,User_58,Application,New credit,Car,10000
9,W_Complete application,2016-05-17 09:45:42.107420,start,User_17,Workflow,New credit,Car,10000
10,W_Handle leads,2016-05-17 09:45:49.382976,complete,User_67,Workflow,New credit,Remaining debt home,7000
10,A_Concept,2016-05-17 09:45:49.386976,complete,User_62,Application,New credit,Remaining debt home,7000
10,W_Complete application,2016-05-17 09:45:49.885839,start,User_2,Workflow,New credit,Remaining debt home,7000
7,W_Complete application,2016-05-17 09:46:18.101334,complete,User_59,Workflow,New credit,Existing loan takeover,3000
7,A_Accepted,2016-05-17 09:46:19.125334,complete,User_86,Application,New credit,Existing loan takeover,3000
7,O_Create Offer,2016-05-17 09:46:19.588334,complete,User_5,Offer,New credit,Existing loan takeover,3000
7,O_Created,2016-05-17 09:46:19.677334,complete,User_77,Offer,New credit,Existing loan takeover,3000
7,O_Sent (mail and online),2016-05-17 09:46:19.678334,complete,User_31,Offer,New credit,Existing loan takeover,3000
7,A_Complete,2016-05-17 09:46:21.224334,complete,User_62,Application,New credit,Existing loan takeover,3000
7,W_Call after offers,2016-05-17 09:46:21.796421,start,User_40,Workflow,New credit,Existing loan takeover,3000
7,W_Call after offers,2016-05-17 09:50:19.156054,complete,User_40,Workflow,New credit,Existing loan takeover,3000
7,A_Cancelled,2016-05-17 09:50:19.172054,complete,User_1,Application,New credit,Existing loan takeover,3000
7,O_Cancelled,2016-05-17 09:50:19.173054,complete,User_75,Offer,New credit,Existing loan takeover,3000
7,O_Cancelled,2016-05-17 09:50:19.174054,complete,User_87,Offer,New credit,Existing loan takeover,3000
7,O_Cancelled,2016-05-17 09:50:19.175054,complete,User_136,Offer,New credit,Existing loan takeover,3000
7,O_Cancelled,2016-05-17 09:50:19.176054,complete,User_99,Offer,New credit,Existing loan takeover,3000
7,O_Create Offer,2016-05-17 09:50:19.639054,complete,User_22,Offer,New credit,Existing loan takeover,3000
7,O_Created,2016-05-17 09:50:19.728054,complete,User_3,Offer,New credit,Existing loan takeover,3000
7,O_Cancelled,2016-05-17 09:50:19.729054,complete,User_83,Offer,New credit,Existing loan takeover,3000
5,W_Complete application,2016-05-17 09:51:53.857943,complete,User_49,Workflow,New credit,"Other, see explanation",35000
5,A_Accepted,2016-05-17 09:51:54.881943,complete,User_77,Application,New credit,"Other, see explanation",35000
5,O_Create Offer,2016-05-17 09:51:55.344943,complete,User_28,Offer,New credit,"Other, see explanation",35000
5,O_Created,2016-05-17 09:51:55.433943,complete,User_34,Offer,New credit,"Other, see explanation",35000
5,O_Cancelled,2016-05-17 09:51:55.434943,complete,User_30,Offer,New credit,"Other, see explanation",35000
5,O_Cancelled,2016-05-17 09:51:55.435943,complete,User_1,Offer,New credit,"Other, see explanation",35000
5,O_Cancelled,2016-05-17 09:51:55.436943,complete,User_100,Offer,New credit,"Other, see explanation",35000
5,O_Create Offer,2016-05-17 09:51:55.899943,complete,User_23,Offer,New credit,"Other, see explanation",35000
5,O_Created,2016-05-17 09:51:55.988943,complete,User_21,Offer,New credit,"Other, see explanation",35000
5,O_Sent (mail and online),2016-05-17 09:51:55.989943,complete,User_34,Offer,New credit,"Other, see explanation",35000
5,A_Complete,2016-05-17 09:51:57.535943,complete,User_4,Application,New credit,"Other, see explanation",35000
5,W_Call after offers,2016-05-17 09:51:58.004039,start,User_86,Workflow,New credit,"Other, see explanation",35000
10,W_Complete application,2016-05-17 09:52:28.887207,complete,User_2,Workflow,New credit,Remaining debt home,7000
10,A_Accepted,2016-05-17 09:52:29.911207,complete,User_71,Application,New credit,Remaining debt home,7000
10,O_Create Offer,2016-05-17 09:52:30.374207,complete,User_3,Offer,New credit,Remaining debt home,7000
10,O_Created,2016-05-17 09:52:30.463207,complete,User_23,Offer,New credit,Remaining debt home,7000
10,O_Sent (mail and online),2016-05-17 09:52:30.464207,complete,User_6,Offer,New credit,Remaining debt home,7000
10,A_Complete,2016-05-17 09:52:32.010207,complete,User_60,Application,New credit,Remaining debt home,7000
10,W_Call after offers,2016-05-17 09:52:32.667337,start,User_87,Workflow,New credit,Remaining debt home,7000
11,A_Create Application,2016-05-17 09:53:03.716852,complete,User_10,Application,New credit,Car,31000
11,A_Submitted,2016-05-17 09:53:03.814852,complete,User_1,Application,New credit,Car,31000
11,W_Handle leads,2016-05-17 09:53:04.757989,start,User_132,Workflow,New credit,Car,31000
12,A_Create Application,2016-05-17 09:53:23.330652,complete,User_49,Application,New credit,Existing loan takeover,12500
12,A_Submitted,2016-05-17 09:53:23.428652,complete,User_1,Application,New credit,Existing loan takeover,12500
12,W_Handle leads,2016-05-17 09:53:23.605201,start,User_22,Workflow,New credit,Existing loan takeover,12500
13,A_Create Application,2016-05-17 09:53:49.362047,complete,User_2,Application,New credit,Caravan / Camper,22500
13,A_Submitted,2016-05-17 09:53:49.460047,complete,User_1,Application,New credit,Caravan / Camper,22500
13,W_Handle leads,2016-05-17 09:53:50.197587,start,User_59,Workflow,New credit,Caravan / Camper,22500
4,W_Call after offers,2016-05-17 09:53:55.008044,complete,User_29,Workflow,New credit,Car,40500
4,O_Create Offer,2016-05-17 09:53:55.471044,complete,User_8,Offer,New credit,Car,40500
4,O_Created,2016-05-17 09:53:55.560044,complete,User_31,Offer,New credit,Car,40500
4,O_Cancelled,2016-05-17 09:53:55.561044,complete,User_83,Offer,New credit,Car,40500
4,O_Cancelled,2016-05-17 09:53:55.562044,complete,User_107,Offer,New credit,Car,40500
4,O_Create Offer,2016-05-17 09:53:56.025044,complete,User_43,Offer,New credit,Car,40500
4,O_Created,2016-05-17 09:53:56.114044,complete,User_62,Offer,New credit,Car,40500
4,O_Sent (mail and online),2016-05-17 09:53:56.115044,complete,User_71,Offer,New credit,Car,40500
4,A_Complete,2016-05-17 09:53:57.661044,complete,User_28,Application,New credit,Car,40500
4,W_Call after offers,2016-05-17 09:53:58.147516,start,User_78,Workflow,New credit,Car,40500
5,W_Call after offers,2016-05-17 09:54:07.236223,complete,User_86,Workflow,New credit,"Other, see explanation",35000
5,O_Create Offer,2016-05-17 09:54:07.699223,complete,User_66,Offer,New credit,"Other, see explanation",35000
5,O_Created,2016-05-17 09:54:07.788223,complete,User_5,Offer,New credit,"Other, see explanation",35000
5,O_Cancelled,2016-05-17 09:54:07.789223,complete,User_30,Offer,New credit,"Other, see explanation",35000
5,O_Cancelled,2016-05-17 09:54:07.790223,complete,User_30,Offer,New credit,"Other, see explanation",35000
5,O_Create Offer,2016-05-17 09:54:08.253223,complete,User_66,Offer,New credit,"Other, see explanation",35000
5,O_Created,2016-05-17 09:54:08.342223,complete,User_5,Offer,New credit,"Other, see explanation",35000
5,O_Sent (mail and online),2016-05-17 09:54:08.343223,complete,User_71,Offer,New credit,"Other, see explanation",35000
5,A_Complete,2016-05-17 09:54:09.889223,complete,User_4,Application,New credit,"Other, see explanation",35000
5,W_Call after offers,2016-05-17 09:54:10.125201,start,User_77,Workflow,New credit,"Other, see explanation",35000
10,W_Call after offers,2016-05-17 09:55:11.727806,complete,User_87,Workflow,New credit,Remaining debt home,7000
10,A_Validating,2016-05-17 09:55:12.881806,complete,User_112,Application,New credit,Remaining debt home,7000
10,W_Validate application,2016-05-17 09:55:13.795394,start,User_29,Workflow,New credit,Remaining debt home,7000
6,W_Complete application,2016-05-17 09:55:31.725672,complete,User_25,Workflow,New credit,Car,10500
6,A_Accepted,2016-05-17 09:55:32.749672,complete,User_94,Application,New credit,Car,10500
6,O_Create Offer,2016-05-17 09:55:33.212672,complete,User_58,Offer,New credit,Car,10500
6,O_Created,2016-05-17 09:55:33.301672,complete,User_63,Offer,New credit,Car,10500
6,O_Cancelled,2016-05-17 09:55:33.302672,complete,User_136,Offer,New credit,Car,10500
6,O_Cancelled,2016-05-17 09:55:33.303672,complete,User_99,Offer,New credit,Car,10500
6,O_Create Offer,2016-05-17 09:55:33.766672,complete,User_60,Offer,New credit,Car,10500
6,O_Created,2016-05-17 09:55:33.855672,complete,User_104,Offer,New credit,Car,10500
6,O_Cancelled,2016-05-17 09:55:33.856672,complete,User_30,Offer,New credit,Car,10500
6,O_Create Offer,2016-05-17 09:55:34.319672,complete,User_2,Offer,New credit,Car,10500
6,O_Created,2016-05-17 09:55:34.408672,complete,User_86,Offer,New credit,Car,10500
6,O_Cancelled,2016-05-17 09:55:34.409672,complete,User_100,Offer,New credit,Car,10500
6,O_Create Offer,2016-05-17 09:55:34.872672,complete,User_25,Offer,New credit,Car,10500
6,O_Created,2016-05-17 09:55:34.961672,complete,User_6,Offer,New credit,Car,10500
6,O_Cancelled,2016-05-17 09:55:34.962672,complete,User_102,Offer,New credit,Car,10500
6,O_Create Offer,2016-05-17 09:55:35.425672,complete,User_5,Offer,New credit,Car,10500
6,O_Created,2016-05-17 09:55:35.514672,complete,User_96,Offer,New credit,Car,10500
6,O_Sent (mail and online),2016-05-17 09:55:35.515672,complete,User_72,Offer,New credit,Car,10500
6,A_Complete,2016-05-17 09:55:37.061672,complete,User_21,Application,New credit,Car,10500
6,W_Call after offers,2016-05-17 09:55:37.302757,start,User_75,Workflow,New credit,Car,10500
11,W_Handle leads,2016-05-17 09:55:49.999940,complete,User_132,Workflow,New credit,Car,31000
11,A_Concept,2016-05-17 09:55:50.003940,complete,User_104,Application,New credit,Car,31000
11,W_Complete application,2016-05-17 09:55:50.688135,start,User_66,Workflow,New credit,Car,31000
12,W_Handle leads,2016-05-17 09:56:07.782554,complete,User_22,Workflow,New credit,Existing loan takeover,12500
12,A_Concept,2016-05-17 09:56:07.786554,complete,User_2,Application,New credit,Existing loan takeover,12500
12,W_Complete application,2016-05-17 09:56:07.925544,start,User_22,Workflow,New credit,Existing loan takeover,12500
14,A_Create Application,2016-05-17 09:56:30.502984,complete,User_28,Application,Limit raise,Home improvement,26000
14,A_Submitted,2016-05-17 09:56:30.600984,complete,User_1,Application,Limit raise,Home improvement,26000
14,W_Handle leads,2016-05-17 09:56:30.664397,start,User_132,Workflow,Limit raise,Home improvement,26000
4,W_Call after offers,2016-05-17 09:56:35.889975,complete,User_78,Workflow,New credit,Car,40500
4,O_Create Offer,2016-05-17 09:56:36.352975,complete,User_8,Offer,New credit,Car,40500
4,O_Created,2016-05-17 09:56:36.441975,complete,User_6,Offer,New credit,Car,40500
4,O_Cancelled,2016-05-17 09:56:36.442975,complete,User_107,Offer,New credit,Car,40500
4,O_Cancelled,2016-05-17 09:56:36.443975,complete,User_109,Offer,New credit,Car,40500
4,O_Create Offer,2016-05-17 09:56:36.906975,complete,User_49,Offer,New credit,Car,40500
4,O_Created,2016-05-17 09:56:36.995975,complete,User_97,Offer,New credit,Car,40500
4,O_Cancelled,2016-05-17 09:56:36.996975,complete,User_100,Offer,New credit,Car,40500
4,O_Create Offer,2016-05-17 09:56:37.459975,complete,User_104,Offer,New credit,Car,40500
4,O_Created,2016-05-17 09:56:37.548975,complete,User_58,Offer,New credit,Car,40500
4,O_Sent (mail and online),2016-05-17 09:56:37.549975,complete,User_2,Offer,New credit,Car,40500
4,A_Complete,2016-05-17 09:56:39.095975,complete,User_10,Application,New credit,Car,40500
4,W_Call after offers,2016-05-17 09:56:39.631896,start,User_104,Workflow,New credit,Car,40500
5,W_Call after offers,2016-05-17 09:57:01.276650,complete,User_77,Workflow,New credit,"Other, see explanation",35000
5,O_Create Offer,2016-05-17 09:57:01.739650,complete,User_16,Offer,New credit,"Other, see explanation",35000
5,O_Created,2016-05-17 09:57:01.828650,complete,User_8,Offer,New credit,"Other, see explanation",35000
5,O_Cancelled,2016-05-17 09:57:01.829650,complete,User_107,Offer,New credit,"Other, see explanation",35000
5,O_Create Offer,2016-05-17 09:57:02.292650,complete,User_31,Offer,New credit,"Other, see explanation",35000
5,O_Created,2016-05-17 09:57:02.381650,complete,User_97,Offer,New credit,"Other, see explanation",35000
5,O_Sent (mail and online),2016-05-17 09:57:02.382650,complete,User_69,Offer,New credit,"Other, see explanation",35000
5,A_Complete,2016-05-17 09:57:03.928650,complete,User_16,Application,New credit,"Other, see explanation",35000
5,W_Call after offers,2016-05-17 09:57:04.868392,start,User_6,Workflow,New credit,"Other, see explanation",35000
14,W_Handle leads,2016-05-17 09:57:46.246523,complete,User_132,Workflow,Limit raise,Home improvement,26000
14,A_Concept,2016-05-17 09:57:46.250523,complete,User_58,Application,Limit raise,Home improvement,26000
14,W_Complete application,2016-05-17 09:57:46.908817,start,User_34,Workflow,Limit raise,Home improvement,26000
13,W_Handle leads,2016-05-17 09:57:48.616591,complete,User_59,Workflow,New credit,Caravan / Camper,22500
13,A_Concept,2016-05-17 09:57:48.620591,complete,User_28,Application,New credit,Caravan / Camper,22500
13,W_Complete application,2016-05-17 09:57:49.023606,start,User_132,Workflow,New credit,Caravan / Camper,22500
8,W_Complete application,2016-05-17 09:58:14.166305,complete,User_11,Workflow,Limit raise,Home improvement,20500
8,A_Accepted,2016-05-17 09:58:15.190305,complete,User_31,Application,Limit raise,Home improvement,20500
8,O_Create Offer,2016-05-17 09:58:15.653305,complete,User_3,Offer,Limit raise,Home improvement,20500
8,O_Created,2016-05-17 09:58:15.742305,complete,User_25,Offer,Limit raise,Home improvement,20500
8,O_Cancelled,2016-05-17 09:58:15.743305,complete,User_95,Offer,Limit raise,Home improvement,20500
8,O_Cancelled,2016-05-17 09:58:15.744305,complete,User_106,Offer,Limit raise,Home improvement,20500
8,O_Create Offer,2016-05-17 09:58:16.207305,complete,User_77,Offer,Limit raise,Home improvement,20500
8,O_Created,2016-05-17 09:58:16.296305,complete,User_4,Offer,Limit raise,Home improvement,20500
8,O_Sent (mail and online),2016-05-17 09:58:16.297305,complete,User_86,Offer,Limit raise,Home improvement,20500
8,A_Complete,2016-05-17 09:58:17.843305,complete,User_86,Application,Limit raise,Home improvement,20500
8,W_Call after offers,2016-05-17 09:58:18.131217,start,User_115,Workflow,Limit raise,Home improvement,20500
6,W_Call after offers,2016-05-17 09:58:26.959090,complete,User_75,Workflow,New credit,Car,10500
6,O_Create Offer,2016-05-17 09:58:27.422090,complete,User_3,Offer,New credit,Car,10500
6,O_Created,2016-05-17 09:58:27.511090,complete,User_37,Offer,New credit,Car,10500
6,O_Cancelled,2016-05-17 09:58:27.512090,complete,User_107,Offer,New credit,Car,10500
6,O_Cancelled,2016-05-17 09:58:27.513090,complete,User_95,Offer,New credit,Car,10500
