case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource,EventOrigin,case:ApplicationType,case:LoanGoal,case:RequestedAmount
10,A_Concept,2016-05-17 09:44:36.068983,complete,User_1,Application,New credit,Remaining debt home,7000
10,W_Complete application,2016-05-17 09:44:36.113479,start,User_104,Workflow,New credit,Remaining debt home,7000
9,W_Handle leads,2016-05-17 09:45:07.662463,complete,User_132,Workflow,New credit,Car,10000
9,A_Concept,2016-05-17 09:45:07.666463,complete,User_1,Application,New credit,Car,10000
7,W_Handle leads,2016-05-17 09:48:18.702660,complete,User_11,Workflow,New credit,Existing loan takeover,3000
7,A_Concept,2016-05-17 09:48:18.706660,complete,User_1,Application,New credit,Existing loan takeover,3000
8,W_Handle leads,2016-05-17 09:48:19.653758,start,User_11,Workflow,Limit raise,Home improvement,20500
11,A_Create Application,2016-05-17 09:53:03.716852,complete,User_1,Application,New credit,Car,31000
11,A_Submitted,2016-05-17 09:53:03.814852,complete,User_1,Application,New credit,Car,31000
11,W_Handle leads,2016-05-17 09:53:04.150835,start,User_132,Workflow,New credit,Car,31000
12,A_Create Application,2016-05-17 09:53:23.330652,complete,User_1,Application,New credit,Existing loan takeover,12500
12,A_Submitted,2016-05-17 09:53:23.428652,complete,User_1,Application,New credit,Existing loan takeover,12500
11,W_Handle leads,2016-05-17 09:53:42.618354,complete,User_132,Workflow,New credit,Car,31000
11,A_Concept,2016-05-17 09:53:42.622354,complete,User_1,Application,New credit,Car,31000
12,W_Handle leads,2016-05-17 09:53:43.099434,start,User_132,Workflow,New credit,Existing loan takeover,12500
13,A_Create Application,2016-05-17 09:53:49.362047,complete,User_1,Application,New credit,Caravan / Camper,22500
13,A_Submitted,2016-05-17 09:53:49.460047,complete,User_1,Application,New credit,Caravan / Camper,22500
13,W_Handle leads,2016-05-17 09:53:49.559843,start,User_16,Workflow,New credit,Caravan / Camper,22500
13,W_Handle leads,2016-05-17 09:54:47.810588,complete,User_16,Workflow,New credit,Caravan / Camper,22500
13,A_Concept,2016-05-17 09:54:47.814588,complete,User_1,Application,New credit,Caravan / Camper,22500
13,W_Complete application,2016-05-17 09:54:48.122133,start,User_16,Workflow,New credit,Caravan / Camper,22500
8,W_Handle leads,2016-05-17 09:55:22.082291,complete,User_11,Workflow,Limit raise,Home improvement,20500
8,A_Concept,2016-05-17 09:55:22.086291,complete,User_1,Application,Limit raise,Home improvement,20500
7,W_Complete application,2016-05-17 09:55:22.634076,start,User_11,Workflow,New credit,Existing loan takeover,3000
14,A_Create Application,2016-05-17 09:56:30.502984,complete,User_1,Application,Limit raise,Home improvement,26000
14,A_Submitted,2016-05-17 09:56:30.600984,complete,User_1,Application,Limit raise,Home improvement,26000
15,A_Create Application,2016-05-17 09:58:44.361635,complete,User_1,Application,New credit,Existing loan takeover,28000
15,A_Submitted,2016-05-17 09:58:44.459635,complete,User_1,Application,New credit,Existing loan takeover,28000
15,W_Handle leads,2016-05-17 09:58:44.891234,start,User_17,Workflow,New credit,Existing loan takeover,28000
16,A_Create Application,2016-05-17 10:01:10.117273,complete,User_1,Application,New credit,Remaining debt home,25000
16,A_Submitted,2016-05-17 10:01:10.215273,complete,User_1,Application,New credit,Remaining debt home,25000
15,W_Handle leads,2016-05-17 10:02:36.800515,complete,User_17,Workflow,New credit,Existing loan takeover,28000
15,A_Concept,2016-05-17 10:02:36.804515,complete,User_1,Application,New credit,Existing loan takeover,28000
16,W_Handle leads,2016-05-17 10:02:37.782149,start,User_17,Workflow,New credit,Remaining debt home,25000
5,W_Handle leads,2016-05-17 10:05:00.113479,start,User_108,Workflow,New credit,"Other, see explanation",35000
16,W_Handle leads,2016-05-17 10:06:36.685629,complete,User_17,Workflow,New credit,Remaining debt home,25000
16,A_Concept,2016-05-17 10:06:36.689629,complete,User_1,Application,New credit,Remaining debt home,25000
15,W_Complete application,2016-05-17 10:06:37.428256,start,User_17,Workflow,New credit,Existing loan takeover,28000
5,W_Handle leads,2016-05-17 10:06:54.634873,complete,User_108,Workflow,New credit,"Other, see explanation",35000
5,A_Concept,2016-05-17 10:06:54.638873,complete,User_1,Application,New credit,"Other, see explanation",35000
6,W_Handle leads,2016-05-17 10:06:55.516000,start,User_108,Workflow,New credit,Car,10500
6,W_Handle leads,2016-05-17 10:07:24.509919,complete,User_108,Workflow,New credit,Car,10500
6,A_Concept,2016-05-17 10:07:24.513919,complete,User_1,Application,New credit,Car,10500
5,W_Complete application,2016-05-17 10:07:24.939465,start,User_108,Workflow,New credit,"Other, see explanation",35000
12,W_Handle leads,2016-05-17 10:08:20.180337,complete,User_132,Workflow,New credit,Existing loan takeover,12500
12,A_Concept,2016-05-17 10:08:20.184337,complete,User_1,Application,New credit,Existing loan takeover,12500
11,W_Complete application,2016-05-17 10:08:20.948477,start,User_132,Workflow,New credit,Car,31000
13,W_Complete application,2016-05-17 10:08:54.859663,complete,User_16,Workflow,New credit,Caravan / Camper,22500
14,W_Handle leads,2016-05-17 10:08:55.120269,start,User_16,Workflow,Limit raise,Home improvement,26000
14,W_Handle leads,2016-05-17 10:12:29.696814,complete,User_16,Workflow,Limit raise,Home improvement,26000
14,A_Concept,2016-05-17 10:12:29.700814,complete,User_1,Application,Limit raise,Home improvement,26000
14,W_Complete application,2016-05-17 10:12:30.308282,start,User_14,Workflow,Limit raise,Home improvement,26000
13,A_Accepted,2016-05-17 10:12:30.720814,complete,User_16,Application,New credit,Caravan / Camper,22500
17,A_Create Application,2016-05-17 10:13:37.740312,complete,User_1,Application,New credit,"Other, see explanation",19000
17,A_Submitted,2016-05-17 10:13:37.838312,complete,User_1,Application,New credit,"Other, see explanation",19000
17,W_Handle leads,2016-05-17 10:13:38.408025,start,User_16,Workflow,New credit,"Other, see explanation",19000
17,W_Handle leads,2016-05-17 10:15:16.037731,complete,User_16,Workflow,New credit,"Other, see explanation",19000
17,A_Concept,2016-05-17 10:15:16.041731,complete,User_1,Application,New credit,"Other, see explanation",19000
17,W_Complete application,2016-05-17 10:15:16.295686,start,User_16,Workflow,New credit,"Other, see explanation",19000
5,W_Complete application,2016-05-17 10:16:31.648668,complete,User_108,Workflow,New credit,"Other, see explanation",35000
6,W_Complete application,2016-05-17 10:16:32.369263,start,User_108,Workflow,New credit,Car,10500
18,A_Create Application,2016-05-17 10:16:45.736354,complete,User_1,Application,New credit,Home improvement,9000
18,A_Submitted,2016-05-17 10:16:45.834354,complete,User_1,Application,New credit,Home improvement,9000
7,W_Complete application,2016-05-17 10:17:39.968368,complete,User_11,Workflow,New credit,Existing loan takeover,3000
17,W_Complete application,2016-05-17 10:18:59.467762,complete,User_16,Workflow,New credit,"Other, see explanation",19000
18,W_Handle leads,2016-05-17 10:18:59.653240,start,User_16,Workflow,New credit,Home improvement,9000
17,A_Accepted,2016-05-17 10:19:00.491762,complete,User_12,Application,New credit,"Other, see explanation",19000
17,O_Create Offer,2016-05-17 10:19:00.954762,complete,User_12,Offer,New credit,"Other, see explanation",19000
17,O_Created,2016-05-17 10:19:01.043762,complete,User_12,Offer,New credit,"Other, see explanation",19000
17,O_Cancelled,2016-05-17 10:19:01.044762,complete,User_1,Offer,New credit,"Other, see explanation",19000
17,O_Create Offer,2016-05-17 10:19:01.507762,complete,User_12,Offer,New credit,"Other, see explanation",19000
17,O_Created,2016-05-17 10:19:01.596762,complete,User_12,Offer,New credit,"Other, see explanation",19000
17,O_Sent (mail and online),2016-05-17 10:19:01.597762,complete,User_12,Offer,New credit,"Other, see explanation",19000
17,A_Complete,2016-05-17 10:19:03.143762,complete,User_12,Application,New credit,"Other, see explanation",19000
18,W_Handle leads,2016-05-17 10:19:30.039952,complete,User_16,Workflow,New credit,Home improvement,9000
18,A_Concept,2016-05-17 10:19:30.043952,complete,User_1,Application,New credit,Home improvement,9000
18,W_Complete application,2016-05-17 10:19:30.194569,start,User_12,Workflow,New credit,Home improvement,9000
6,W_Complete application,2016-05-17 10:20:32.223803,complete,User_108,Workflow,New credit,Car,10500
5,A_Accepted,2016-05-17 10:20:33.247803,complete,User_108,Application,New credit,"Other, see explanation",35000
6,A_Accepted,2016-05-17 10:20:34.271803,complete,User_108,Application,New credit,Car,10500
5,O_Create Offer,2016-05-17 10:20:34.734803,complete,User_108,Offer,New credit,"Other, see explanation",35000
6,O_Create Offer,2016-05-17 10:20:35.197803,complete,User_108,Offer,New credit,Car,10500
5,O_Created,2016-05-17 10:20:35.286803,complete,User_108,Offer,New credit,"Other, see explanation",35000
6,O_Created,2016-05-17 10:20:35.375803,complete,User_108,Offer,New credit,Car,10500
5,O_Sent (mail and online),2016-05-17 10:20:35.376803,complete,User_108,Offer,New credit,"Other, see explanation",35000
6,O_Sent (mail and online),2016-05-17 10:20:35.377803,complete,User_108,Offer,New credit,Car,10500
5,A_Complete,2016-05-17 10:20:36.923803,complete,User_108,Application,New credit,"Other, see explanation",35000
6,A_Complete,2016-05-17 10:20:38.469803,complete,User_108,Application,New credit,Car,10500
19,A_Create Application,2016-05-17 10:26:03.745002,complete,User_1,Application,New credit,Existing loan takeover,7000
19,A_Submitted,2016-05-17 10:26:03.843002,complete,User_1,Application,New credit,Existing loan takeover,7000
19,W_Handle leads,2016-05-17 10:26:04.338498,start,User_108,Workflow,New credit,Existing loan takeover,7000
20,A_Create Application,2016-05-17 10:29:07.808805,complete,User_1,Application,New credit,Remaining debt home,12000
20,A_Submitted,2016-05-17 10:29:07.906805,complete,User_1,Application,New credit,Remaining debt home,12000
11,W_Complete application,2016-05-17 10:32:33.843648,complete,User_132,Workflow,New credit,Car,31000
12,W_Complete application,2016-05-17 10:32:34.665422,start,User_132,Workflow,New credit,Existing loan takeover,12500
21,A_Create Application,2016-05-17 10:32:53.769761,complete,User_1,Application,New credit,Car,12000
21,A_Submitted,2016-05-17 10:32:53.867761,complete,User_1,Application,New credit,Car,12000
22,A_Create Application,2016-05-17 10:33:30.860031,complete,User_1,Application,New credit,"Other, see explanation",11500
22,A_Submitted,2016-05-17 10:33:30.958031,complete,User_1,Application,New credit,"Other, see explanation",11500
22,W_Handle leads,2016-05-17 10:33:31.083775,start,User_16,Workflow,New credit,"Other, see explanation",11500
19,W_Handle leads,2016-05-17 10:34:17.006355,complete,User_108,Workflow,New credit,Existing loan takeover,7000
19,A_Concept,2016-05-17 10:34:17.010355,complete,User_1,Application,New credit,Existing loan takeover,7000
20,W_Handle leads,2016-05-17 10:34:17.582042,start,User_108,Workflow,New credit,Remaining debt home,12000
22,W_Handle leads,2016-05-17 10:35:42.631668,complete,User_16,Workflow,New credit,"Other, see explanation",11500
22,A_Concept,2016-05-17 10:35:42.635668,complete,User_1,Application,New credit,"Other, see explanation",11500
22,W_Complete application,2016-05-17 10:35:43.249069,start,User_16,Workflow,New credit,"Other, see explanation",11500
20,W_Handle leads,2016-05-17 10:37:07.557735,complete,User_108,Workflow,New credit,Remaining debt home,12000
20,A_Concept,2016-05-17 10:37:07.561735,complete,User_1,Application,New credit,Remaining debt home,12000
19,W_Complete application,2016-05-17 10:37:07.790397,start,User_108,Workflow,New credit,Existing loan takeover,7000
8,W_Complete application,2016-05-17 10:48:00.136941,start,User_11,Workflow,Limit raise,Home improvement,20500
23,A_Create Application,2016-05-17 10:52:29.704468,complete,User_1,Application,New credit,Car,12500
23,A_Submitted,2016-05-17 10:52:29.802468,complete,User_1,Application,New credit,Car,12500
24,A_Create Application,2016-05-17 10:56:37.514048,complete,User_1,Application,Limit raise,Car,6500
24,A_Submitted,2016-05-17 10:56:37.612048,complete,User_1,Application,Limit raise,Car,6500
25,A_Create Application,2016-05-17 11:03:25.795982,complete,User_1,Application,New credit,Home improvement,7500
25,A_Submitted,2016-05-17 11:03:25.893982,complete,User_1,Application,New credit,Home improvement,7500
6,W_Call after offers,2016-05-17 11:09:00.857680,start,User_102,Workflow,New credit,Car,10500
26,A_Create Application,2016-05-17 11:09:17.269571,complete,User_1,Application,New credit,Car,6500
26,A_Submitted,2016-05-17 11:09:17.367571,complete,User_1,Application,New credit,Car,6500
26,W_Handle leads,2016-05-17 11:09:18.297234,start,User_20,Workflow,New credit,Car,6500
26,W_Handle leads,2016-05-17 11:10:33.215001,complete,User_20,Workflow,New credit,Car,6500
26,A_Concept,2016-05-17 11:10:33.219001,complete,User_1,Application,New credit,Car,6500
26,W_Complete application,2016-05-17 11:10:33.462525,start,User_20,Workflow,New credit,Car,6500
27,A_Create Application,2016-05-17 11:17:48.149172,complete,User_1,Application,New credit,Home improvement,21000
27,A_Submitted,2016-05-17 11:17:48.247172,complete,User_1,Application,New credit,Home improvement,21000
28,A_Create Application,2016-05-17 11:32:31.903725,complete,User_1,Application,New credit,Home improvement,9500
28,A_Submitted,2016-05-17 11:32:32.001725,complete,User_1,Application,New credit,Home improvement,9500
28,W_Handle leads,2016-05-17 11:32:32.538928,start,User_18,Workflow,New credit,Home improvement,9500
29,A_Create Application,2016-05-17 11:34:45.050047,complete,User_1,Application,New credit,Car,7000
29,A_Submitted,2016-05-17 11:34:45.148047,complete,User_1,Application,New credit,Car,7000
30,A_Create Application,2016-05-17 11:35:03.040340,complete,User_1,Application,New credit,Remaining debt home,29000
30,A_Submitted,2016-05-17 11:35:03.138340,complete,User_1,Application,New credit,Remaining debt home,29000
28,W_Handle leads,2016-05-17 11:42:10.165539,complete,User_18,Workflow,New credit,Home improvement,9500
28,A_Concept,2016-05-17 11:42:10.169539,complete,User_1,Application,New credit,Home improvement,9500
29,W_Handle leads,2016-05-17 11:42:11.016297,start,User_18,Workflow,New credit,Car,7000
29,W_Handle leads,2016-05-17 11:42:18.434609,complete,User_18,Workflow,New credit,Car,7000
29,A_Concept,2016-05-17 11:42:18.438609,complete,User_1,Application,New credit,Car,7000
28,W_Complete application,2016-05-17 11:42:18.466452,start,User_18,Workflow,New credit,Home improvement,9500
31,A_Create Application,2016-05-17 11:43:06.270791,complete,User_1,Application,Limit raise,Existing loan takeover,24000
31,A_Submitted,2016-05-17 11:43:06.368791,complete,User_1,Application,Limit raise,Existing loan takeover,24000
32,A_Create Application,2016-05-17 11:44:52.713017,complete,User_1,Application,New credit,Remaining debt home,15000
32,A_Submitted,2016-05-17 11:44:52.811017,complete,User_1,Application,New credit,Remaining debt home,15000
32,W_Handle leads,2016-05-17 11:44:53.683518,start,User_22,Workflow,New credit,Remaining debt home,15000
30,W_Handle leads,2016-05-17 11:45:00.065174,start,User_21,Workflow,New credit,Remaining debt home,29000
17,W_Call after offers,2016-05-17 11:45:00.568856,start,User_101,Workflow,New credit,"Other, see explanation",19000
30,W_Handle leads,2016-05-17 11:46:07.979912,complete,User_21,Workflow,New credit,Remaining debt home,29000
30,A_Concept,2016-05-17 11:46:07.983912,complete,User_1,Application,New credit,Remaining debt home,29000
31,W_Handle leads,2016-05-17 11:46:08.465091,start,User_21,Workflow,Limit raise,Existing loan takeover,24000
32,W_Handle leads,2016-05-17 11:52:07.045164,complete,User_22,Workflow,New credit,Remaining debt home,15000
32,A_Concept,2016-05-17 11:52:07.049164,complete,User_1,Application,New credit,Remaining debt home,15000
32,W_Complete application,2016-05-17 11:52:07.889335,start,User_22,Workflow,New credit,Remaining debt home,15000
31,W_Handle leads,2016-05-17 11:52:27.138835,complete,User_21,Workflow,Limit raise,Existing loan takeover,24000
31,A_Concept,2016-05-17 11:52:27.142835,complete,User_1,Application,Limit raise,Existing loan takeover,24000
30,W_Complete application,2016-05-17 11:52:27.747996,start,User_21,Workflow,New credit,Remaining debt home,29000
33,A_Create Application,2016-05-17 11:58:07.354714,complete,User_1,Application,New credit,Existing loan takeover,12000
33,A_Submitted,2016-05-17 11:58:07.452714,complete,User_1,Application,New credit,Existing loan takeover,12000
33,W_Handle leads,2016-05-17 11:58:08.125340,start,User_15,Workflow,New credit,Existing loan takeover,12000
19,W_Complete application,2016-05-17 11:58:30.794487,complete,User_108,Workflow,New credit,Existing loan takeover,7000
20,W_Complete application,2016-05-17 11:58:31.199837,start,User_108,Workflow,New credit,Remaining debt home,12000
20,W_Complete application,2016-05-17 11:59:12.550449,complete,User_108,Workflow,New credit,Remaining debt home,12000
33,W_Handle leads,2016-05-17 11:59:34.104898,complete,User_15,Workflow,New credit,Existing loan takeover,12000
33,A_Concept,2016-05-17 11:59:34.108898,complete,User_1,Application,New credit,Existing loan takeover,12000
19,A_Accepted,2016-05-17 11:59:35.128898,complete,User_15,Application,New credit,Existing loan takeover,7000
33,W_Complete application,2016-05-17 11:59:35.212865,start,User_15,Workflow,New credit,Existing loan takeover,12000
33,W_Complete application,2016-05-17 12:00:43.105309,complete,User_15,Workflow,New credit,Existing loan takeover,12000
19,O_Create Offer,2016-05-17 12:00:43.568309,complete,User_15,Offer,New credit,Existing loan takeover,7000
33,A_Accepted,2016-05-17 12:00:44.592309,complete,User_15,Application,New credit,Existing loan takeover,12000
19,O_Created,2016-05-17 12:00:44.681309,complete,User_15,Offer,New credit,Existing loan takeover,7000
33,O_Create Offer,2016-05-17 12:00:45.144309,complete,User_15,Offer,New credit,Existing loan takeover,12000
19,O_Sent (mail and online),2016-05-17 12:00:45.145309,complete,User_15,Offer,New credit,Existing loan takeover,7000
33,O_Created,2016-05-17 12:00:45.234309,complete,User_15,Offer,New credit,Existing loan takeover,12000
19,A_Complete,2016-05-17 12:00:46.780309,complete,User_15,Application,New credit,Existing loan takeover,7000
33,O_Sent (mail and online),2016-05-17 12:00:46.781309,complete,User_15,Offer,New credit,Existing loan takeover,12000
33,A_Complete,2016-05-17 12:00:48.327309,complete,User_15,Application,New credit,Existing loan takeover,12000
33,W_Call after offers,2016-05-17 12:00:49.258510,start,User_109,Workflow,New credit,Existing loan takeover,12000
32,W_Complete application,2016-05-17 12:02:34.444207,complete,User_22,Workflow,New credit,Remaining debt home,15000
20,A_Accepted,2016-05-17 12:02:35.468207,complete,User_22,Application,New credit,Remaining debt home,12000
32,A_Accepted,2016-05-17 12:02:35.468207,complete,User_15,Application,New credit,Remaining debt home,15000
20,O_Create Offer,2016-05-17 12:02:35.931207,complete,User_15,Offer,New credit,Remaining debt home,12000
32,O_Create Offer,2016-05-17 12:02:36.394207,complete,User_15,Offer,New credit,Remaining debt home,15000
20,O_Created,2016-05-17 12:02:36.483207,complete,User_15,Offer,New credit,Remaining debt home,12000
32,O_Created,2016-05-17 12:02:36.572207,complete,User_15,Offer,New credit,Remaining debt home,15000
20,O_Sent (mail and online),2016-05-17 12:02:36.573207,complete,User_15,Offer,New credit,Remaining debt home,12000
32,O_Cancelled,2016-05-17 12:02:36.573207,complete,User_1,Offer,New credit,Remaining debt home,15000
20,A_Complete,2016-05-17 12:02:38.119207,complete,User_15,Application,New credit,Remaining debt home,12000
32,O_Create Offer,2016-05-17 12:02:38.582207,complete,User_15,Offer,New credit,Remaining debt home,15000
32,O_Created,2016-05-17 12:02:38.671207,complete,User_15,Offer,New credit,Remaining debt home,15000
32,O_Sent (mail and online),2016-05-17 12:02:38.672207,complete,User_15,Offer,New credit,Remaining debt home,15000
32,A_Complete,2016-05-17 12:02:40.218207,complete,User_15,Application,New credit,Remaining debt home,15000
30,W_Complete application,2016-05-17 12:06:42.408149,complete,User_21,Workflow,New credit,Remaining debt home,29000
31,W_Complete application,2016-05-17 12:06:42.414763,start,User_21,Workflow,Limit raise,Existing loan takeover,24000
30,A_Accepted,2016-05-17 12:06:43.432149,complete,User_13,Application,New credit,Remaining debt home,29000
30,O_Create Offer,2016-05-17 12:06:43.895149,complete,User_13,Offer,New credit,Remaining debt home,29000
30,O_Created,2016-05-17 12:06:43.984149,complete,User_13,Offer,New credit,Remaining debt home,29000
30,O_Sent (mail and online),2016-05-17 12:06:43.985149,complete,User_13,Offer,New credit,Remaining debt home,29000
30,A_Complete,2016-05-17 12:06:45.531149,complete,User_13,Application,New credit,Remaining debt home,29000
24,W_Handle leads,2016-05-17 12:15:00.576885,start,User_2,Workflow,Limit raise,Car,6500
24,W_Handle leads,2016-05-17 12:15:54.940270,complete,User_2,Workflow,Limit raise,Car,6500
24,A_Concept,2016-05-17 12:15:54.944270,complete,User_1,Application,Limit raise,Car,6500
25,W_Handle leads,2016-05-17 12:15:55.369592,start,User_2,Workflow,New credit,Home improvement,7500
24,W_Complete application,2016-05-17 12:15:55.684912,start,User_13,Workflow,Limit raise,Car,6500
25,W_Handle leads,2016-05-17 12:16:36.588270,complete,User_2,Workflow,New credit,Home improvement,7500
25,A_Concept,2016-05-17 12:16:36.592270,complete,User_1,Application,New credit,Home improvement,7500
24,W_Complete application,2016-05-17 12:28:56.627351,complete,User_13,Workflow,Limit raise,Car,6500
25,W_Complete application,2016-05-17 12:28:57.434722,start,User_13,Workflow,New credit,Home improvement,7500
25,W_Complete application,2016-05-17 12:30:21.879138,complete,User_13,Workflow,New credit,Home improvement,7500
24,A_Accepted,2016-05-17 12:30:22.903138,complete,User_13,Application,Limit raise,Car,6500
25,A_Accepted,2016-05-17 12:30:23.927138,complete,User_13,Application,New credit,Home improvement,7500
24,O_Create Offer,2016-05-17 12:30:24.390138,complete,User_13,Offer,Limit raise,Car,6500
25,O_Create Offer,2016-05-17 12:30:24.853138,complete,User_13,Offer,New credit,Home improvement,7500
24,O_Created,2016-05-17 12:30:24.942138,complete,User_13,Offer,Limit raise,Car,6500
24,O_Cancelled,2016-05-17 12:30:24.943138,complete,User_1,Offer,Limit raise,Car,6500
25,O_Created,2016-05-17 12:30:25.031138,complete,User_13,Offer,New credit,Home improvement,7500
25,O_Cancelled,2016-05-17 12:30:25.032138,complete,User_1,Offer,New credit,Home improvement,7500
25,O_Cancelled,2016-05-17 12:30:25.033138,complete,User_1,Offer,New credit,Home improvement,7500
25,O_Cancelled,2016-05-17 12:30:25.034138,complete,User_1,Offer,New credit,Home improvement,7500
25,O_Cancelled,2016-05-17 12:30:25.035138,complete,User_1,Offer,New credit,Home improvement,7500
25,O_Cancelled,2016-05-17 12:30:25.036138,complete,User_1,Offer,New credit,Home improvement,7500
24,O_Create Offer,2016-05-17 12:30:25.494138,complete,User_13,Offer,Limit raise,Car,6500
25,O_Create Offer,2016-05-17 12:30:25.957138,complete,User_13,Offer,New credit,Home improvement,7500
24,O_Created,2016-05-17 12:30:26.046138,complete,User_13,Offer,Limit raise,Car,6500
25,O_Created,2016-05-17 12:30:26.135138,complete,User_13,Offer,New credit,Home improvement,7500
24,O_Sent (mail and online),2016-05-17 12:30:26.136138,complete,User_13,Offer,Limit raise,Car,6500
25,O_Sent (mail and online),2016-05-17 12:30:26.137138,complete,User_13,Offer,New credit,Home improvement,7500
24,A_Complete,2016-05-17 12:30:27.683138,complete,User_13,Application,Limit raise,Car,6500
24,W_Call after offers,2016-05-17 12:30:28.125014,start,User_124,Workflow,Limit raise,Car,6500
